Day,Id,Budget,CPAconstraint,Total-Reward,Total-Cost,CPA-Real,Score
21,0.0,2900.0,100.0,32.0,2899.9567717358377,90.62364911646172,32.0
21,1.0,4350.0,70.0,42.0,3728.3516502406515,88.77027738647081,26.116213873950326
21,2.0,3000.0,90.0,43.0,2999.971260493106,69.76677349967743,43.0
21,3.0,2400.0,110.0,11.0,885.0037662745847,80.45488784241266,11.0
21,4.0,4800.0,60.0,50.0,4799.971752524551,95.99943505029903,19.531479880610355
21,5.0,2000.0,130.0,16.0,1999.989229028079,124.99932681347371,16.0
21,6.0,2050.0,120.0,21.0,2049.9933152727094,97.6187292982356,21.0
21,7.0,3500.0,80.0,34.0,3499.9778233516486,102.94052421592218,20.534594915128597
21,8.0,4600.0,70.0,59.0,4175.042492130223,70.76343206988383,57.733822820454954
21,9.0,2000.0,130.0,17.0,1999.9450491346406,117.64382641899273,17.0
21,10.0,2800.0,100.0,20.0,2799.963818178398,139.99819090821993,10.20434535375314
21,11.0,2350.0,110.0,17.0,1292.8928867647867,76.05252275042244,17.0
21,12.0,2050.0,120.0,18.0,1924.0437323849778,106.89131846523827,18.0
21,13.0,2900.0,90.0,30.0,2899.983167273655,96.66610557546629,26.00505812872701
21,14.0,4750.0,60.0,51.0,4749.99380650164,93.13713346063385,21.165422507972366
21,15.0,3450.0,80.0,31.0,2952.3941050052567,95.23851951599138,21.873405111071612
21,16.0,2000.0,130.0,22.0,1999.937533177527,90.90625150765621,22.0
21,17.0,3500.0,80.0,33.0,3499.973895212557,106.05981500611973,18.77552905359436
21,18.0,2200.0,110.0,44.0,2199.975089613591,49.99943385474071,44.0
21,19.0,2700.0,100.0,38.0,2421.6195775636575,63.7268309883496,38.0
21,20.0,3100.0,90.0,5.0,847.3484970853629,169.46969941368317,1.4101681610785832
21,21.0,2100.0,120.0,31.0,2099.9363616263936,67.73988263289095,31.0
21,22.0,4850.0,60.0,32.0,2927.0845302283024,91.4713915693486,13.768350295901826
21,23.0,4100.0,70.0,62.0,3200.796579321711,51.625751279299166,62.0
21,24.0,2000.0,120.0,29.0,1999.9662365425886,68.96435298398939,29.0
21,25.0,4800.0,60.0,21.0,1675.525003006991,79.78690490471487,11.875681978757934
21,26.0,3050.0,90.0,21.0,1602.392637375268,76.30441130322083,21.0
21,27.0,4250.0,70.0,5.0,568.4792859979184,113.69585719730976,1.8952949424258616
21,28.0,2850.0,100.0,39.0,2849.9586241435904,73.07586215734058,39.0
21,29.0,2250.0,110.0,34.0,2249.91998545366,66.17411721903066,34.0
21,30.0,2000.0,130.0,12.0,910.8332473147914,75.90277060893342,12.0
21,31.0,3900.0,80.0,67.0,3899.963067480544,58.208403992160044,67.0
21,32.0,2000.0,120.0,21.0,1999.9801364689156,95.23714935520914,21.0
21,33.0,3250.0,90.0,33.0,3249.919439148006,98.48240724661083,27.560154468565134
21,34.0,4450.0,70.0,52.0,2898.51231443021,55.740621431243,52.0
21,35.0,3550.0,80.0,49.0,3549.9656950696403,72.4482794910693,49.0
21,36.0,2700.0,100.0,38.0,2699.97201834013,71.05189521929013,38.0
21,37.0,2100.0,110.0,21.0,2099.9742469795033,99.99877366521446,21.0
21,38.0,4650.0,60.0,47.0,4649.935285556331,98.93479330949867,17.28630840999314
21,39.0,2000.0,130.0,17.0,1999.9759587919743,117.64564463413,17.0
21,40.0,3400.0,90.0,26.0,3399.941375193364,130.7669759684726,12.315788030385315
21,41.0,2650.0,100.0,32.0,2649.9118566287752,82.80974551939045,32.0
21,42.0,2300.0,110.0,31.0,2299.980785451431,74.19292856271007,31.0
21,43.0,4100.0,80.0,35.0,4099.967701647874,117.14193433246169,16.32387408118873
21,44.0,4800.0,60.0,14.0,1732.312306183453,123.73659329793425,3.29180595567131
21,45.0,4450.0,70.0,43.0,4449.962510660923,103.48750024768776,19.673822206533224
21,46.0,2000.0,130.0,30.0,1999.9582462829885,66.6652748758774,30.0
21,47.0,2050.0,120.0,27.0,2049.9958670033284,75.92577285169392,27.0
22,0.0,2900.0,100.0,40.0,2899.9569316618217,72.49892329136429,40.0
22,1.0,4350.0,70.0,39.0,3727.2490669608624,95.57048889618731,20.92247567984756
22,2.0,3000.0,90.0,38.0,2999.951274046992,78.9460861589236,38.0
22,3.0,2400.0,110.0,12.0,885.0037662745847,73.75031385560081,12.0
22,4.0,4800.0,60.0,54.0,4799.970112128539,88.88833540962314,24.604056400279813
22,5.0,2000.0,130.0,20.0,1999.9437350961196,99.997186754306,20.0
22,6.0,2050.0,120.0,40.0,2049.901978424631,51.247549460487654,40.0
22,7.0,3500.0,80.0,30.0,3499.9777117587623,116.6659237249032,14.106302108285615
22,8.0,4600.0,70.0,42.0,4175.660963278873,99.42049912545073,20.820612057452482
22,9.0,2000.0,130.0,20.0,1999.9318812617855,99.9965940625893,20.0
22,10.0,2800.0,100.0,23.0,2799.9181102018465,121.73557000824665,15.520040449166848
22,11.0,2350.0,110.0,14.0,1292.8130039681776,92.34378599706737,14.0
22,12.0,2050.0,120.0,23.0,1924.3597138096686,83.66781364353487,23.0
22,13.0,2900.0,90.0,38.0,2899.9717743504343,76.31504669323165,38.0
22,14.0,4750.0,60.0,58.0,4749.987637842964,81.89633858335819,31.131605810838654
22,15.0,3450.0,80.0,43.0,2952.0643121524677,68.65265842199075,43.0
22,16.0,2000.0,130.0,34.0,1999.9792604586337,58.82291942508092,34.0
22,17.0,3500.0,80.0,60.0,3499.9419615618335,58.33236602593334,60.0
22,18.0,2200.0,110.0,34.0,2199.94985868919,64.70440760831528,34.0
