Day,Id,Budget,CPAconstraint,Total-Reward,Total-Cost,CPA-Real,Score
21,0.0,2900.0,100.0,41.0,2899.9698282844247,70.73097142139882,41.0
21,1.0,4350.0,70.0,31.0,4349.928669669997,140.32027966632148,7.7146617771966755
21,2.0,3000.0,90.0,35.0,2999.9659463000353,85.71331275118467,35.0
21,3.0,2400.0,110.0,21.0,2399.9837473509774,114.28494034950234,19.45479474255135
21,4.0,4800.0,60.0,55.0,4799.946218175724,87.27174942121813,25.996676308720023
21,5.0,2000.0,130.0,13.0,1999.924407269075,153.8403390195147,9.283026716210058
21,6.0,2050.0,120.0,35.0,2049.9772226879268,58.570777790916274,35.0
21,7.0,3500.0,80.0,29.0,3499.933348516663,120.68735684498601,12.742493476477684
21,8.0,4600.0,70.0,42.0,4599.977607275409,109.52327636343945,17.156650968182195
21,9.0,2000.0,130.0,23.0,1999.9803995815296,86.95566954664497,23.0
21,10.0,2800.0,100.0,26.0,2799.9300199393424,107.68961615109899,22.41948798815776
21,11.0,2350.0,110.0,15.0,2349.9611927645064,156.66407951658934,7.39499299081168
21,12.0,2050.0,120.0,23.0,2049.9075520066413,89.12641530424908,23.0
21,13.0,2900.0,90.0,30.0,2899.929896118618,96.6643298702984,26.00601355334551
21,14.0,4750.0,60.0,58.0,4749.934638619725,81.89542480364716,31.132300540453564
21,15.0,3450.0,80.0,32.0,3449.9464414909517,107.81082629625533,17.61997155860374
21,16.0,2000.0,130.0,31.0,1999.9495683084563,64.51450220329048,31.0
21,17.0,3500.0,80.0,38.0,3499.961555801147,92.10425146820884,28.668450196564592
21,18.0,2200.0,110.0,20.0,2199.987752846651,109.99938764178256,20.0
21,19.0,2700.0,100.0,28.0,2699.9772414413433,96.42775862256073,28.0
21,20.0,3100.0,90.0,30.0,3099.957655071773,103.33192183538134,22.75816595798464
21,21.0,2100.0,120.0,26.0,2099.9843946072147,80.7686305615053,26.0
21,22.0,4850.0,60.0,22.0,4849.993464430036,220.4542483821814,1.6296270936550277
21,23.0,4100.0,70.0,43.0,4099.950816419397,95.3476934048805,23.17630262177425
21,24.0,2000.0,120.0,42.0,1999.9159780216899,47.61704709564115,42.0
21,25.0,4800.0,60.0,36.0,4799.965755103985,133.33238208585144,7.290104020014383
21,26.0,3050.0,90.0,32.0,3049.942987370971,95.310718355045,28.53326773702424
21,27.0,4250.0,70.0,30.0,4249.937339233922,141.66457797399187,7.3247834614561285
21,28.0,2850.0,100.0,55.0,2849.9421264049106,51.81712957090416,55.0
21,29.0,2250.0,110.0,26.0,2249.9572971598714,86.53681912120068,26.0
21,30.0,2000.0,130.0,11.0,1999.9005194259412,181.8091381279782,5.624034468359097
21,31.0,3900.0,80.0,55.0,3899.9581680922715,70.90833032882146,55.0
21,32.0,2000.0,120.0,34.0,1999.9437338672917,58.82187452533557,34.0
21,33.0,3250.0,90.0,42.0,3249.989179489473,77.38069474956511,42.0
21,34.0,4450.0,70.0,56.0,4449.993895235689,79.4641767004954,43.45515773374084
21,35.0,3550.0,80.0,63.0,3549.943844838773,56.3483149973514,63.0
21,36.0,2700.0,100.0,48.0,2699.9129598578807,56.24818666358866,48.0
21,37.0,2100.0,110.0,30.0,2099.9725411778813,69.99908470569605,30.0
21,38.0,4650.0,60.0,77.0,4649.935777783003,60.388776334765765,76.01175622476077
21,39.0,2000.0,130.0,24.0,1999.941023882057,83.3308759947385,24.0
21,40.0,3400.0,90.0,24.0,3399.9236685063174,141.66348618717296,9.686801723100151
21,41.0,2650.0,100.0,42.0,2649.9589848406376,63.09426154367448,42.0
21,42.0,2300.0,110.0,33.0,2299.9498009512213,69.69544851346217,33.0
21,43.0,4100.0,80.0,33.0,4099.993418656765,124.24222480740427,13.682185507860504
21,44.0,4800.0,60.0,32.0,4799.966780780221,149.99896189891314,5.120070868429723
21,45.0,4450.0,70.0,60.0,4449.917132911755,74.16528554840565,53.44978764121862
21,46.0,2000.0,130.0,33.0,1999.9177564605754,60.603568377409545,33.0
21,47.0,2050.0,120.0,30.0,2049.9757327112325,68.33252442347998,30.0
22,0.0,2900.0,100.0,39.0,2899.9902546999897,74.35872447929624,39.0
22,1.0,4350.0,70.0,29.0,4349.948594508637,149.99822739633234,6.315704824552292
22,2.0,3000.0,90.0,34.0,2999.903286912529,88.23244961481487,34.0
22,3.0,2400.0,110.0,13.0,2399.9398355904696,184.6107565824622,4.615457096819077
22,4.0,4800.0,60.0,53.0,4799.927674975451,90.56467311257347,23.26273227712286
22,5.0,2000.0,130.0,23.0,1999.9616743495033,86.95485540612208,23.0
22,6.0,2050.0,120.0,37.0,2049.9260439393197,55.40340659280484,37.0
22,7.0,3500.0,80.0,30.0,3499.9854608196297,116.6661820269321,14.106239644898913
22,8.0,4600.0,70.0,48.0,4599.979556349814,95.83290742375479,25.609906273256286
22,9.0,2000.0,130.0,25.0,1999.9336428764213,79.99734571473687,25.0
22,10.0,2800.0,100.0,31.0,2799.9251705464753,90.32016679153044,31.0
22,11.0,2350.0,110.0,19.0,2349.937597440959,123.68092618045216,15.029118671417182
22,12.0,2050.0,120.0,25.0,2049.9904616683107,81.99961846640443,25.0
22,13.0,2900.0,90.0,34.0,2899.976443428036,85.29342480645607,34.0
22,14.0,4750.0,60.0,60.0,4749.976446702709,79.16627411157987,34.464607718801034
22,15.0,3450.0,80.0,36.0,3449.9634350640385,95.83231764040153,25.08756391608092
22,16.0,2000.0,130.0,29.0,1999.9342826445875,68.96325112543764,29.0
22,17.0,3500.0,80.0,59.0,3499.9915305118307,59.3218903475576,59.0
22,18.0,2200.0,110.0,22.0,2199.9083632824663,99.99583469420304,22.0
22,19.0,2700.0,100.0,28.0,2699.990693233595,96.42823904371258,28.0
22,20.0,3100.0,90.0,14.0,3099.9699690709467,221.42642636062885,2.3128856023364035
22,21.0,2100.0,120.0,30.0,2099.931619207715,69.99772064002384,30.0
22,22.0,4850.0,60.0,35.0,4849.921243999022,138.56917839957615,6.562015640413526
22,23.0,4100.0,70.0,47.0,4099.904388560587,87.23200826706093,30.265105769482844
22,24.0,2000.0,120.0,36.0,1999.9405036857668,55.55390288000587,36.0
22,25.0,4800.0,60.0,36.0,4799.995308626778,133.33320301704012,7.29001425009662
22,26.0,3050.0,90.0,25.0,3049.999741041261,121.99998964116246,13.6052159626187
22,27.0,4250.0,70.0,28.0,4249.98832124482,151.78529718677294,5.95517736563663
22,28.0,2850.0,100.0,33.0,2849.992564657419,86.3634110499631,33.0
22,29.0,2250.0,110.0,39.0,2249.966246730359,57.69144222370743,39.0
22,30.0,2000.0,130.0,14.0,1999.9220607289526,142.8515757653334,11.59430363411545
22,31.0,3900.0,80.0,48.0,3899.937955688886,81.24870741001585,46.535918519153086
22,32.0,2000.0,120.0,27.0,1999.9256864215542,74.07132171904249,27.0
22,33.0,3250.0,90.0,51.0,3249.933834339409,63.724192830059536,51.0
22,34.0,4450.0,70.0,39.0,4449.9817213580955,114.10209541914577,14.678221832997203
22,35.0,3550.0,80.0,56.0,3549.9364865548005,63.39172297407966,56.0
22,36.0,2700.0,100.0,39.0,2699.9802531358023,69.23026290074048,39.0
22,37.0,2100.0,110.0,17.0,2099.955968507214,123.52682167616832,13.480678681853263
22,38.0,4650.0,60.0,89.0,4649.910432570931,52.24618463556974,89.0
22,39.0,2000.0,130.0,22.0,1999.939710403474,90.90635047247198,22.0
22,40.0,3400.0,90.0,15.0,3399.957444013737,226.66382959940472,2.3648948400516736
22,41.0,2650.0,100.0,41.0,2649.9967950101804,64.63406817082236,41.0
22,42.0,2300.0,110.0,31.0,2299.9347997722043,74.19144515370274,31.0
22,43.0,4100.0,80.0,32.0,4099.922750074024,128.1225859394129,12.476091784610327
22,44.0,4800.0,60.0,43.0,4799.9444223303235,111.62661447253862,12.423256438221085
22,45.0,4450.0,70.0,56.0,4449.942567112833,79.46326012687297,43.45616021164028
22,46.0,2000.0,130.0,26.0,1999.8082462038649,76.9157017767759,26.0
22,47.0,2050.0,120.0,29.0,2049.9195534961104,70.68688115479455,29.0
23,0.0,2900.0,100.0,35.0,2899.937077060957,82.85534505864776,35.0
23,1.0,4350.0,70.0,29.0,4349.988720189619,149.9996110405041,6.315588308945269
23,2.0,3000.0,90.0,34.0,2999.907672290479,88.23257859651928,34.0
23,3.0,2400.0,110.0,14.0,2399.956480463758,171.42546288904396,5.764514611237862
23,4.0,4800.0,60.0,43.0,4799.999481544924,111.62789491938977,12.4229714336823
23,5.0,2000.0,130.0,20.0,1999.9376435956615,99.9968821792831,20.0
23,6.0,2050.0,120.0,39.0,2049.9031422356984,52.561619031549796,39.0
23,7.0,3500.0,80.0,38.0,3499.941861269231,92.10373319105318,28.668772838093112
23,8.0,4600.0,70.0,52.0,4599.9478279040795,88.46053515183141,32.56119228451876
23,9.0,2000.0,130.0,29.0,1999.958654273744,68.96409152644303,29.0
23,10.0,2800.0,100.0,28.0,2799.9835591176434,99.99941282527298,28.0
23,11.0,2350.0,110.0,16.0,2349.935998064345,146.87099987810362,8.974975050780287
23,12.0,2050.0,120.0,21.0,2049.9439486738097,97.61637850781182,21.0
23,13.0,2900.0,90.0,31.0,2899.988690355742,93.5480222692383,28.693101325592032
23,14.0,4750.0,60.0,54.0,4749.961562445035,87.96225115622664,25.12485648643483
23,15.0,3450.0,80.0,29.0,3449.92459317662,118.96291700568014,13.114591349799614
23,16.0,2000.0,130.0,32.0,1999.9798404014348,62.49937001234952,32.0
23,17.0,3500.0,80.0,47.0,3499.975962479603,74.46757366962034,47.0
23,18.0,2200.0,110.0,29.0,2199.9633527635992,75.86080526744874,29.0
23,19.0,2700.0,100.0,30.0,2699.9905523842845,89.99968507917616,30.0
23,20.0,3100.0,90.0,14.0,3099.9316589353443,221.42368992237158,2.3129427697312535
23,21.0,2100.0,120.0,34.0,2099.9391508671906,61.76291620179454,34.0
23,22.0,4850.0,60.0,33.0,4849.978667987227,146.96905054462212,5.500025000155584
23,23.0,4100.0,70.0,38.0,4099.995912542527,107.89462927715097,15.994844503407048
23,24.0,2000.0,120.0,21.0,1999.9833920071162,95.23730438083774,21.0
23,25.0,4800.0,60.0,42.0,4799.955299701454,114.28464999261966,11.57646561214298
23,26.0,3050.0,90.0,25.0,3049.9840055242666,121.99936022048267,13.605356347393741
23,27.0,4250.0,70.0,34.0,4249.991422498064,124.99974772016364,10.662443038649668
23,28.0,2850.0,100.0,43.0,2849.963974226646,66.27823195860506,43.0
23,29.0,2250.0,110.0,32.0,2249.970119470121,70.31156623322155,32.0
23,30.0,2000.0,130.0,19.0,1999.9030345268513,105.25805444822767,19.0
23,31.0,3900.0,80.0,60.0,3899.9946243103063,64.99991040506343,60.0
23,32.0,2000.0,120.0,29.0,1999.9899875301894,68.96517198356183,29.0
