Day,Id,Budget,CPAconstraint,Total-Reward,Total-Cost,CPA-Real,Score
Day,Id,Budget,CPAconstraint,Total-Reward,Total-Cost,CPA-Real,Score
10,0.0,2900.0,100.0,36.0,1545.3926448144516,42.92757346694886,36.0
10,1.0,4350.0,70.0,14.0,1144.73696892499,81.76692635120095,10.260505799100665
10,2.0,3000.0,90.0,17.0,1675.110723606249,98.53592491743503,14.182237217451268
10,3.0,2400.0,110.0,1.0,6.963355152889562,6.963355152193227,1.0
10,4.0,4800.0,60.0,3.0,295.66113744292306,98.55371247768923,1.1119308463038422
10,5.0,2000.0,130.0,6.0,400.5896584385414,66.76494307197748,6.0
10,6.0,2050.0,120.0,23.0,1675.3181671761308,72.839920311689,23.0
10,7.0,3500.0,80.0,29.0,1425.7661551409237,49.1643501771037,29.0
10,8.0,4600.0,70.0,75.0,4599.84796942462,61.33130625891315,75.0
10,9.0,2000.0,130.0,41.0,1943.0015641804198,47.390282053065384,41.0
10,10.0,2800.0,100.0,64.0,2728.845996279636,42.63821869180269,64.0
10,11.0,2350.0,110.0,51.0,2333.8577083717773,45.761915850337274,51.0
10,12.0,2050.0,120.0,51.0,2049.928559719913,40.19467764148811,51.0
10,13.0,2900.0,90.0,57.0,2899.992476678134,50.87706099426397,57.0
10,14.0,4750.0,60.0,71.0,4382.560011164872,61.72619734026337,67.08444074120628
10,15.0,3450.0,80.0,23.0,1623.2547189158684,70.57629212647004,23.0
10,16.0,2000.0,130.0,29.0,1946.6742961245227,67.12669986613139,29.0
10,17.0,3500.0,80.0,76.0,3499.9912158505117,46.05251599797245,76.0
10,18.0,2200.0,110.0,28.0,1687.1458113362482,60.25520754750796,28.0
10,19.0,2700.0,100.0,42.0,2529.896974356008,60.23564224642819,42.0
10,20.0,3100.0,90.0,27.0,1368.5360106639537,50.68651891329204,27.0
10,21.0,2100.0,120.0,25.0,1675.338544574823,67.01354178272487,25.0
10,22.0,4850.0,60.0,64.0,3058.7011342123765,47.792205221993704,64.0
10,23.0,4100.0,70.0,51.0,4039.120709199986,79.1984452782758,39.84124890390783
10,24.0,2000.0,120.0,1.0,40.91488953082171,40.91488952673022,1.0
10,25.0,4800.0,60.0,20.0,810.8767193718973,40.543835968392145,20.0
10,26.0,3050.0,90.0,4.0,192.23720839870293,48.05930209847425,4.0
10,27.0,4250.0,70.0,1.0,14.005030621410697,14.005030620010194,1.0
10,28.0,2850.0,100.0,4.0,96.97187018556451,24.242967545785053,4.0
10,29.0,2250.0,110.0,1.0,33.243689685344634,33.24368968202027,1.0
10,30.0,2000.0,130.0,2.0,97.4260299915743,48.7130149933515,2.0
10,31.0,3900.0,80.0,7.0,256.64082012855306,36.66297430355525,7.0
10,32.0,2000.0,120.0,53.0,1949.2035924488177,36.77742627254981,53.0
10,33.0,3250.0,90.0,67.0,3193.3828290473302,47.66243028421737,67.0
10,34.0,4450.0,70.0,70.0,4056.0739415422217,57.94391345052039,70.0
10,35.0,3550.0,80.0,70.0,3511.6443238691886,50.16634748377388,70.0
10,36.0,2700.0,100.0,62.0,2699.862792376886,43.5461740705247,62.0
10,37.0,2100.0,110.0,54.0,2099.966935042491,38.88827657478893,54.0
10,38.0,4650.0,60.0,5.0,595.9460998069494,119.1892199590061,1.2670639947775195
10,39.0,2000.0,130.0,42.0,1999.9946157704067,47.61891942299154,42.0
10,40.0,3400.0,90.0,4.0,317.3528410101876,79.33821025056345,4.0
10,41.0,2650.0,100.0,2.0,309.3086574510121,154.65432871777332,0.8361916667102968
10,42.0,2300.0,110.0,2.0,261.5695168211796,130.78475840405056,1.414819695925912
10,43.0,4100.0,80.0,1.0,70.99767039820426,70.99767039110449,1.0
10,44.0,4800.0,60.0,8.0,684.3290468242458,85.54113085196146,3.935886019818341
10,45.0,4450.0,70.0,5.0,151.2792816716874,30.25585633373236,5.0
10,46.0,2000.0,130.0,18.0,1292.1080336709647,71.78377964798814,18.0
10,47.0,2050.0,120.0,14.0,1294.472886095348,92.46234900615013,14.0
