Day,Id,Budget,CPAconstraint,Total-Reward,Total-Cost,CPA-Real,Score
21,0.0,2900.0,100.0,11.0,1449.9739482368852,131.81581347488216,6.330786343661825
21,1.0,4350.0,70.0,29.0,2174.9336881111676,74.99771338288511,25.26376269339568
21,2.0,3000.0,90.0,24.0,1499.9784359096723,62.499101495975935,24.0
21,3.0,2400.0,110.0,9.0,1199.9919687449562,133.33244097018033,6.1257069950445535
21,4.0,4800.0,60.0,31.0,2399.9652508337463,77.41823389761305,18.619914184913316
21,5.0,2000.0,130.0,8.0,999.9530209662294,124.99412761921624,8.0
21,6.0,2050.0,120.0,13.0,1024.9652536401866,78.84348104863864,13.0
21,7.0,3500.0,80.0,16.0,1749.9523762648487,109.37202351586949,8.560269986276618
21,8.0,4600.0,70.0,43.0,2299.9481704714462,53.48716675502552,43.0
21,9.0,2000.0,130.0,16.0,999.9890310372076,62.49931443943486,16.0
21,10.0,2800.0,100.0,21.0,1315.096071663889,62.62362245988699,21.0
21,11.0,2350.0,110.0,11.0,1174.9480769493396,106.81346153987802,11.0
21,12.0,2050.0,120.0,15.0,1019.1398143226569,67.94265428772418,15.0
21,13.0,2900.0,90.0,24.0,1449.9507929605704,60.414616373105375,24.0
21,14.0,4750.0,60.0,27.0,2374.983469840581,87.96235073451057,12.562399800495548
21,15.0,3450.0,80.0,21.0,1578.3658574049907,75.16027892368928,21.0
21,16.0,2000.0,130.0,10.0,999.961932209389,99.99619321993895,10.0
21,17.0,3500.0,80.0,20.0,1749.9896697405957,87.4994834865923,16.718564726040018
21,18.0,2200.0,110.0,12.0,1099.9573245011106,91.6631103743287,12.0
21,19.0,2700.0,100.0,15.0,1349.9609882368072,89.99739921518717,15.0
21,20.0,3100.0,90.0,21.0,1549.924195755063,73.80591408322297,21.0
21,21.0,2100.0,120.0,19.0,1049.9746527088967,55.261823826493185,19.0
21,22.0,4850.0,60.0,29.0,2424.9796233871634,83.61998701306213,14.930704737092862
21,23.0,4100.0,70.0,18.0,2049.967845650533,113.88710253550803,6.800165729529649
21,24.0,2000.0,120.0,19.0,999.9622008917637,52.62958952034215,19.0
21,25.0,4800.0,60.0,17.0,1368.0532135974836,80.47371844643743,9.450249696938979
21,26.0,3050.0,90.0,17.0,1524.9549722256668,89.70323365980569,17.0
21,27.0,4250.0,70.0,20.0,2124.950986263507,106.24754931264411,8.68136933014693
21,28.0,2850.0,100.0,16.0,1424.943850384544,89.05899064847739,16.0
21,29.0,2250.0,110.0,23.0,939.7322443649655,40.857923667864334,23.0
21,30.0,2000.0,130.0,13.0,999.9314430566817,76.91780331146076,13.0
21,31.0,3900.0,80.0,31.0,1949.9942602077679,62.90304065166057,31.0
21,32.0,2000.0,120.0,20.0,999.9911750077383,49.99955875013692,20.0
21,33.0,3250.0,90.0,39.0,1624.9572908925047,41.66557156123944,39.0
21,34.0,4450.0,70.0,17.0,2224.9442537639757,130.87907375005224,4.863003429676759
21,35.0,3550.0,80.0,28.0,1774.9491509022887,63.39104110342677,28.0
21,36.0,2700.0,100.0,23.0,1349.9981628363223,58.69557229697621,23.0
21,37.0,2100.0,110.0,22.0,884.2456739091954,40.19298517750801,22.0
21,38.0,4650.0,60.0,27.0,2324.964270954919,86.10978781282623,13.108748363391996
21,39.0,2000.0,130.0,12.0,999.9547653434867,83.32956377792948,12.0
21,40.0,3400.0,90.0,5.0,518.0874855518596,103.61749710829956,3.7721489033110673
21,41.0,2650.0,100.0,20.0,1323.6508136591453,66.18254068262637,20.0
21,42.0,2300.0,110.0,17.0,1149.950793378384,67.64416431597763,17.0
21,43.0,4100.0,80.0,19.0,1237.8940505176188,65.15231844795282,19.0
21,44.0,4800.0,60.0,35.0,2345.183051200945,67.00523003412127,28.06423059246498
21,45.0,4450.0,70.0,33.0,2224.926534175032,67.42201618691787,33.0
21,46.0,2000.0,130.0,14.0,669.1431109551179,47.79593649645273,14.0
21,47.0,2050.0,120.0,19.0,1024.95795808892,53.945155688606604,19.0
